"date","hits","keyword","geo","time","gprop","category"
2015-06-07,55,"human rights","world","2014-01-01 2018-12-31","web",0
2015-06-14,52,"human rights","world","2014-01-01 2018-12-31","web",0
2015-06-21,47,"human rights","world","2014-01-01 2018-12-31","web",0
2015-06-28,45,"human rights","world","2014-01-01 2018-12-31","web",0
2015-07-05,40,"human rights","world","2014-01-01 2018-12-31","web",0
2015-07-12,41,"human rights","world","2014-01-01 2018-12-31","web",0
2015-07-19,45,"human rights","world","2014-01-01 2018-12-31","web",0
2015-07-26,44,"human rights","world","2014-01-01 2018-12-31","web",0
2015-08-02,43,"human rights","world","2014-01-01 2018-12-31","web",0
2015-08-09,45,"human rights","world","2014-01-01 2018-12-31","web",0
2015-08-16,44,"human rights","world","2014-01-01 2018-12-31","web",0
2015-08-23,45,"human rights","world","2014-01-01 2018-12-31","web",0
2015-08-30,49,"human rights","world","2014-01-01 2018-12-31","web",0
2015-09-06,53,"human rights","world","2014-01-01 2018-12-31","web",0
2015-09-13,52,"human rights","world","2014-01-01 2018-12-31","web",0
2015-09-20,71,"human rights","world","2014-01-01 2018-12-31","web",0
2015-09-27,58,"human rights","world","2014-01-01 2018-12-31","web",0
2015-10-04,57,"human rights","world","2014-01-01 2018-12-31","web",0
2015-10-11,70,"human rights","world","2014-01-01 2018-12-31","web",0
2015-10-18,55,"human rights","world","2014-01-01 2018-12-31","web",0
2015-10-25,57,"human rights","world","2014-01-01 2018-12-31","web",0
2015-11-01,60,"human rights","world","2014-01-01 2018-12-31","web",0
2015-11-08,58,"human rights","world","2014-01-01 2018-12-31","web",0
2015-11-15,63,"human rights","world","2014-01-01 2018-12-31","web",0
2015-11-22,55,"human rights","world","2014-01-01 2018-12-31","web",0
2015-11-29,63,"human rights","world","2014-01-01 2018-12-31","web",0
2015-12-06,78,"human rights","world","2014-01-01 2018-12-31","web",0
2015-12-13,55,"human rights","world","2014-01-01 2018-12-31","web",0
2015-12-20,32,"human rights","world","2014-01-01 2018-12-31","web",0
2015-12-27,32,"human rights","world","2014-01-01 2018-12-31","web",0
2016-01-03,49,"human rights","world","2014-01-01 2018-12-31","web",0
2016-01-10,55,"human rights","world","2014-01-01 2018-12-31","web",0
2016-01-17,50,"human rights","world","2014-01-01 2018-12-31","web",0
2016-01-24,60,"human rights","world","2014-01-01 2018-12-31","web",0
2016-01-31,59,"human rights","world","2014-01-01 2018-12-31","web",0
2016-02-07,58,"human rights","world","2014-01-01 2018-12-31","web",0
2016-02-14,58,"human rights","world","2014-01-01 2018-12-31","web",0
2016-02-21,64,"human rights","world","2014-01-01 2018-12-31","web",0
2016-02-28,65,"human rights","world","2014-01-01 2018-12-31","web",0
2016-03-06,63,"human rights","world","2014-01-01 2018-12-31","web",0
2016-03-13,62,"human rights","world","2014-01-01 2018-12-31","web",0
2016-03-20,56,"human rights","world","2014-01-01 2018-12-31","web",0
2016-03-27,58,"human rights","world","2014-01-01 2018-12-31","web",0
2016-04-03,61,"human rights","world","2014-01-01 2018-12-31","web",0
2016-04-10,63,"human rights","world","2014-01-01 2018-12-31","web",0
2016-04-17,69,"human rights","world","2014-01-01 2018-12-31","web",0
2016-04-24,76,"human rights","world","2014-01-01 2018-12-31","web",0
2016-05-01,75,"human rights","world","2014-01-01 2018-12-31","web",0
2016-05-08,74,"human rights","world","2014-01-01 2018-12-31","web",0
2016-05-15,68,"human rights","world","2014-01-01 2018-12-31","web",0
2016-05-22,65,"human rights","world","2014-01-01 2018-12-31","web",0
2016-05-29,55,"human rights","world","2014-01-01 2018-12-31","web",0
2016-06-05,54,"human rights","world","2014-01-01 2018-12-31","web",0
2016-06-12,53,"human rights","world","2014-01-01 2018-12-31","web",0
2016-06-19,49,"human rights","world","2014-01-01 2018-12-31","web",0
2016-06-26,46,"human rights","world","2014-01-01 2018-12-31","web",0
2016-07-03,41,"human rights","world","2014-01-01 2018-12-31","web",0
2016-07-10,42,"human rights","world","2014-01-01 2018-12-31","web",0
2016-07-17,44,"human rights","world","2014-01-01 2018-12-31","web",0
2016-07-24,45,"human rights","world","2014-01-01 2018-12-31","web",0
2016-07-31,42,"human rights","world","2014-01-01 2018-12-31","web",0
2016-08-07,44,"human rights","world","2014-01-01 2018-12-31","web",0
2016-08-14,43,"human rights","world","2014-01-01 2018-12-31","web",0
2016-08-21,50,"human rights","world","2014-01-01 2018-12-31","web",0
2016-08-28,49,"human rights","world","2014-01-01 2018-12-31","web",0
2016-09-04,53,"human rights","world","2014-01-01 2018-12-31","web",0
2016-09-11,53,"human rights","world","2014-01-01 2018-12-31","web",0
2016-09-18,60,"human rights","world","2014-01-01 2018-12-31","web",0
2016-09-25,51,"human rights","world","2014-01-01 2018-12-31","web",0
2016-10-02,57,"human rights","world","2014-01-01 2018-12-31","web",0
2016-10-09,47,"human rights","world","2014-01-01 2018-12-31","web",0
2016-10-16,59,"human rights","world","2014-01-01 2018-12-31","web",0
2016-10-23,60,"human rights","world","2014-01-01 2018-12-31","web",0
2016-10-30,62,"human rights","world","2014-01-01 2018-12-31","web",0
2016-11-06,63,"human rights","world","2014-01-01 2018-12-31","web",0
2016-11-13,61,"human rights","world","2014-01-01 2018-12-31","web",0
2016-11-20,54,"human rights","world","2014-01-01 2018-12-31","web",0
2016-11-27,65,"human rights","world","2014-01-01 2018-12-31","web",0
2016-12-04,81,"human rights","world","2014-01-01 2018-12-31","web",0
2016-12-11,58,"human rights","world","2014-01-01 2018-12-31","web",0
2016-12-18,40,"human rights","world","2014-01-01 2018-12-31","web",0
2016-12-25,28,"human rights","world","2014-01-01 2018-12-31","web",0
2017-01-01,47,"human rights","world","2014-01-01 2018-12-31","web",0
2017-01-08,55,"human rights","world","2014-01-01 2018-12-31","web",0
2017-01-15,60,"human rights","world","2014-01-01 2018-12-31","web",0
2017-01-22,60,"human rights","world","2014-01-01 2018-12-31","web",0
2017-01-29,58,"human rights","world","2014-01-01 2018-12-31","web",0
2017-02-05,56,"human rights","world","2014-01-01 2018-12-31","web",0
2017-02-12,52,"human rights","world","2014-01-01 2018-12-31","web",0
2017-02-19,58,"human rights","world","2014-01-01 2018-12-31","web",0
2017-02-26,61,"human rights","world","2014-01-01 2018-12-31","web",0
2017-03-05,65,"human rights","world","2014-01-01 2018-12-31","web",0
2017-03-12,66,"human rights","world","2014-01-01 2018-12-31","web",0
2017-03-19,66,"human rights","world","2014-01-01 2018-12-31","web",0
2017-03-26,62,"human rights","world","2014-01-01 2018-12-31","web",0
2017-04-02,62,"human rights","world","2014-01-01 2018-12-31","web",0
2017-04-09,54,"human rights","world","2014-01-01 2018-12-31","web",0
2017-04-16,62,"human rights","world","2014-01-01 2018-12-31","web",0
2017-04-23,63,"human rights","world","2014-01-01 2018-12-31","web",0
2017-04-30,71,"human rights","world","2014-01-01 2018-12-31","web",0
2017-05-07,75,"human rights","world","2014-01-01 2018-12-31","web",0
2017-05-14,74,"human rights","world","2014-01-01 2018-12-31","web",0
2017-05-21,67,"human rights","world","2014-01-01 2018-12-31","web",0
2017-05-28,53,"human rights","world","2014-01-01 2018-12-31","web",0
2017-06-04,62,"human rights","world","2014-01-01 2018-12-31","web",0
2017-06-11,50,"human rights","world","2014-01-01 2018-12-31","web",0
2017-06-18,43,"human rights","world","2014-01-01 2018-12-31","web",0
2017-06-25,40,"human rights","world","2014-01-01 2018-12-31","web",0
2017-07-02,38,"human rights","world","2014-01-01 2018-12-31","web",0
2017-07-09,42,"human rights","world","2014-01-01 2018-12-31","web",0
2017-07-16,39,"human rights","world","2014-01-01 2018-12-31","web",0
2017-07-23,44,"human rights","world","2014-01-01 2018-12-31","web",0
2017-07-30,44,"human rights","world","2014-01-01 2018-12-31","web",0
2017-08-06,40,"human rights","world","2014-01-01 2018-12-31","web",0
2017-08-13,42,"human rights","world","2014-01-01 2018-12-31","web",0
2017-08-20,41,"human rights","world","2014-01-01 2018-12-31","web",0
2017-08-27,42,"human rights","world","2014-01-01 2018-12-31","web",0
2017-09-03,48,"human rights","world","2014-01-01 2018-12-31","web",0
2017-09-10,57,"human rights","world","2014-01-01 2018-12-31","web",0
2017-09-17,55,"human rights","world","2014-01-01 2018-12-31","web",0
2017-09-24,52,"human rights","world","2014-01-01 2018-12-31","web",0
2017-10-01,56,"human rights","world","2014-01-01 2018-12-31","web",0
2017-10-08,58,"human rights","world","2014-01-01 2018-12-31","web",0
2017-10-15,55,"human rights","world","2014-01-01 2018-12-31","web",0
2017-10-22,56,"human rights","world","2014-01-01 2018-12-31","web",0
2017-10-29,55,"human rights","world","2014-01-01 2018-12-31","web",0
2017-11-05,60,"human rights","world","2014-01-01 2018-12-31","web",0
2017-11-12,55,"human rights","world","2014-01-01 2018-12-31","web",0
2017-11-19,53,"human rights","world","2014-01-01 2018-12-31","web",0
2017-11-26,54,"human rights","world","2014-01-01 2018-12-31","web",0
2017-12-03,58,"human rights","world","2014-01-01 2018-12-31","web",0
2017-12-10,57,"human rights","world","2014-01-01 2018-12-31","web",0
2017-12-17,42,"human rights","world","2014-01-01 2018-12-31","web",0
2017-12-24,27,"human rights","world","2014-01-01 2018-12-31","web",0
2017-12-31,35,"human rights","world","2014-01-01 2018-12-31","web",0
2018-01-07,55,"human rights","world","2014-01-01 2018-12-31","web",0
2018-01-14,51,"human rights","world","2014-01-01 2018-12-31","web",0
2018-01-21,46,"human rights","world","2014-01-01 2018-12-31","web",0
2018-01-28,57,"human rights","world","2014-01-01 2018-12-31","web",0
2018-02-04,55,"human rights","world","2014-01-01 2018-12-31","web",0
2018-02-11,56,"human rights","world","2014-01-01 2018-12-31","web",0
2018-02-18,53,"human rights","world","2014-01-01 2018-12-31","web",0
2018-02-25,57,"human rights","world","2014-01-01 2018-12-31","web",0
2018-03-04,55,"human rights","world","2014-01-01 2018-12-31","web",0
2018-03-11,58,"human rights","world","2014-01-01 2018-12-31","web",0
2018-03-18,64,"human rights","world","2014-01-01 2018-12-31","web",0
2018-03-25,49,"human rights","world","2014-01-01 2018-12-31","web",0
2018-04-01,54,"human rights","world","2014-01-01 2018-12-31","web",0
2018-04-08,56,"human rights","world","2014-01-01 2018-12-31","web",0
2018-04-15,58,"human rights","world","2014-01-01 2018-12-31","web",0
2018-04-22,61,"human rights","world","2014-01-01 2018-12-31","web",0
2018-04-29,62,"human rights","world","2014-01-01 2018-12-31","web",0
2018-05-06,63,"human rights","world","2014-01-01 2018-12-31","web",0
2018-05-13,57,"human rights","world","2014-01-01 2018-12-31","web",0
2018-05-20,56,"human rights","world","2014-01-01 2018-12-31","web",0
2018-05-27,52,"human rights","world","2014-01-01 2018-12-31","web",0
2018-06-03,51,"human rights","world","2014-01-01 2018-12-31","web",0
2018-06-10,49,"human rights","world","2014-01-01 2018-12-31","web",0
2018-06-17,98,"human rights","world","2014-01-01 2018-12-31","web",0
2018-06-24,41,"human rights","world","2014-01-01 2018-12-31","web",0
2018-07-01,37,"human rights","world","2014-01-01 2018-12-31","web",0
2018-07-08,39,"human rights","world","2014-01-01 2018-12-31","web",0
2018-07-15,41,"human rights","world","2014-01-01 2018-12-31","web",0
2018-07-22,42,"human rights","world","2014-01-01 2018-12-31","web",0
2018-07-29,42,"human rights","world","2014-01-01 2018-12-31","web",0
2018-08-05,43,"human rights","world","2014-01-01 2018-12-31","web",0
2018-08-12,42,"human rights","world","2014-01-01 2018-12-31","web",0
2018-08-19,41,"human rights","world","2014-01-01 2018-12-31","web",0
2018-08-26,45,"human rights","world","2014-01-01 2018-12-31","web",0
2018-09-02,48,"human rights","world","2014-01-01 2018-12-31","web",0
2018-09-09,51,"human rights","world","2014-01-01 2018-12-31","web",0
2018-09-16,54,"human rights","world","2014-01-01 2018-12-31","web",0
2018-09-23,53,"human rights","world","2014-01-01 2018-12-31","web",0
2018-09-30,53,"human rights","world","2014-01-01 2018-12-31","web",0
2018-10-07,52,"human rights","world","2014-01-01 2018-12-31","web",0
2018-10-14,52,"human rights","world","2014-01-01 2018-12-31","web",0
2018-10-21,57,"human rights","world","2014-01-01 2018-12-31","web",0
2018-10-28,55,"human rights","world","2014-01-01 2018-12-31","web",0
2018-11-04,53,"human rights","world","2014-01-01 2018-12-31","web",0
2018-11-11,55,"human rights","world","2014-01-01 2018-12-31","web",0
2018-11-18,48,"human rights","world","2014-01-01 2018-12-31","web",0
2018-11-25,55,"human rights","world","2014-01-01 2018-12-31","web",0
2018-12-02,62,"human rights","world","2014-01-01 2018-12-31","web",0
2018-12-09,75,"human rights","world","2014-01-01 2018-12-31","web",0
2018-12-16,42,"human rights","world","2014-01-01 2018-12-31","web",0
2018-12-23,27,"human rights","world","2014-01-01 2018-12-31","web",0
2018-12-30,33,"human rights","world","2014-01-01 2018-12-31","web",0
2014-01-05,38,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-01-12,49,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-01-19,52,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-01-26,55,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-02-02,58,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-02-09,67,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-02-16,73,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-02-23,80,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-03-02,83,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-03-09,90,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-03-16,86,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-03-23,79,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-03-30,80,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-04-06,75,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-04-13,36,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-04-20,62,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-04-27,63,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-05-04,65,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-05-11,77,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-05-18,84,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-05-25,83,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-06-01,82,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-06-08,75,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-06-15,67,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-06-22,58,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-06-29,52,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-07-06,50,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-07-13,50,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-07-20,51,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-07-27,48,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-08-03,51,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-08-10,57,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-08-17,73,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-08-24,81,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-08-31,79,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-09-07,77,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-09-14,70,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-09-21,87,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-09-28,99,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-10-05,93,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-10-12,100,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-10-19,94,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-10-26,89,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-11-02,91,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-11-09,94,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-11-16,89,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-11-23,80,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-11-30,79,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-12-07,83,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-12-14,40,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-12-21,13,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2014-12-28,14,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-01-04,33,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-01-11,47,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-01-18,52,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-01-25,55,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-02-01,61,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-02-08,65,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-02-15,78,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-02-22,72,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-03-01,89,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-03-08,87,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-03-15,84,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-03-22,78,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-03-29,37,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-04-05,68,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-04-12,84,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-04-19,75,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-04-26,64,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-05-03,70,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-05-10,75,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-05-17,95,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-05-24,89,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-05-31,85,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-06-07,75,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-06-14,68,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-06-21,58,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-06-28,54,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-07-05,47,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-07-12,47,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-07-19,48,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-07-26,48,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-08-02,48,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-08-09,56,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-08-16,58,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-08-23,71,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-08-30,78,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-09-06,74,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-09-13,71,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-09-20,79,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-09-27,77,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-10-04,86,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-10-11,89,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-10-18,100,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-10-25,87,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-11-01,88,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-11-08,98,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-11-15,83,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-11-22,79,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-11-29,74,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-12-06,72,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-12-13,44,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-12-20,15,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2015-12-27,13,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-01-03,27,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-01-10,42,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-01-17,49,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-01-24,50,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-01-31,56,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-02-07,68,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-02-14,66,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-02-21,70,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-02-28,86,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-03-06,86,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-03-13,82,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-03-20,39,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-03-27,67,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-04-03,85,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-04-10,87,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-04-17,74,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-04-24,71,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-05-01,73,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-05-08,63,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-05-15,76,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-05-22,76,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-05-29,69,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-06-05,72,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-06-12,63,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-06-19,55,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-06-26,52,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-07-03,46,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-07-10,43,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-07-17,44,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-07-24,45,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-07-31,44,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-08-07,50,"derechos humanos","world","2014-01-01 2018-12-31","web",0
2016-08-14,54,"derechos humanos","world","2014-01-01 2018-12-31","web",0
