"year","ISO","CCODE","location","hits_mean","hits_median","hits_max","hits_sd"
2019,"KW",690,"Kuwait",1.87807692307692,1.615,9.12,1.91397649755228
2015,"LB",660,"Lebanon",6.66346153846154,5.72,18.7,4.09324210376815
2016,"LB",660,"Lebanon",7.12038461538462,6.82,18.7,4.9795621358566
2017,"LB",660,"Lebanon",4.71547169811321,4.4,16.72,3.49652275951944
2018,"LB",660,"Lebanon",5.43230769230769,4.4,17.38,3.95533326494777
2019,"LB",660,"Lebanon",4.51,4.18,22,4.28382914655367
2015,"LY",620,"Libya",7.64711538461539,5.775,29.04,7.31675496928406
2016,"LY",620,"Libya",8.84653846153846,5.28,33,9.13215261108887
2017,"LY",620,"Libya",4.62,4.62,20.79,5.40272046857307
2018,"LY",620,"Libya",7.28538461538462,5.445,19.14,5.80210220913497
2019,"LY",620,"Libya",6.05423076923077,4.62,22.44,4.84421196819051
2015,"MA",600,"Morocco",14.3884615384615,12.3,60,12.1598125283239
2016,"MA",600,"Morocco",15.6461538461538,14.7,39,10.5686636612067
2017,"MA",600,"Morocco",13.0641509433962,12,37.2,8.80137870186831
2018,"MA",600,"Morocco",13.4076923076923,9.6,40.8,9.90464034947704
2019,"MA",600,"Morocco",13.0269230769231,10.8,32.4,8.88541689985129
2015,"OM",698,"Oman",2.33423076923077,1.7,17,3.1243448544024
2016,"OM",698,"Oman",2.43557692307692,1.7,10.54,2.6737147643355
2017,"OM",698,"Oman",1.90528301886792,1.53,7.48,2.0395527448755
2018,"OM",698,"Oman",1.09846153846154,0,7.65,1.74716620376819
2019,"OM",698,"Oman",1.54961538461538,1.36,5.1,1.32224847348788
2015,"PS",NA,"Palestine",9.12096153846154,0,42.57,12.1787209572826
2016,"PS",NA,"Palestine",4.54807692307692,0,19.78,7.75092784792703
2017,"PS",NA,"Palestine",6.63660377358491,0,42.14,9.184807678443
2018,"PS",NA,"Palestine",7.83923076923077,4.3,43,8.54570568596834
2019,"PS",NA,"Palestine",5.39980769230769,4.3,38.7,7.2025350902997
2015,"QA",694,"Qatar",3.91384615384615,3.36,13.44,3.68405049562281
2016,"QA",694,"Qatar",5.59846153846154,4.68,18,4.76735277577481
2017,"QA",694,"Qatar",9.09283018867925,8.88,24,5.05703941108085
2018,"QA",694,"Qatar",6.28615384615385,5.76,19.44,3.9684511493638
2019,"QA",694,"Qatar",5.82923076923077,5.52,13.68,3.46078640397477
2015,"SA",670,"Saudi Arabia",6.84730769230769,6.46,13.68,2.50654368340199
2016,"SA",670,"Saudi Arabia",7.24192307692308,6.46,17.1,3.5737699315119
2017,"SA",670,"Saudi Arabia",7.42075471698113,6.84,21.66,3.18942715441106
2018,"SA",670,"Saudi Arabia",7.73153846153846,7.6,19,2.99106734481803
2019,"SA",670,"Saudi Arabia",8.20653846153846,7.22,38,5.75573878483692
2015,"SD",625,"Sudan",6.9,6,22.4,5.41131711704059
2016,"SD",625,"Sudan",10.1153846153846,9.6,31.2,6.61185461257262
2017,"SD",625,"Sudan",8.45283018867925,8,22.8,5.54757756466678
2018,"SD",625,"Sudan",9.73076923076923,8.8,40,7.86981172910659
2019,"SD",625,"Sudan",8.63846153846154,6.4,36.8,8.51085014177471
2015,"SE",380,"Sweden",0.179807692307692,0,0.91,0.232298745994567
2016,"SE",380,"Sweden",0.136153846153846,0,0.58,0.181973428852804
2017,"SE",380,"Sweden",0.133396226415094,0,0.54,0.18153134287782
2018,"SE",380,"Sweden",0.116923076923077,0,1,0.191080913582296
2019,"SE",380,"Sweden",0.112115384615385,0,0.76,0.176838649604567
2015,"SY",652,"Syria",3.33538461538462,3.28,13.92,3.83403256787464
2016,"SY",652,"Syria",4.19076923076923,2.4,15.84,4.50948710015736
2017,"SY",652,"Syria",3.19698113207547,2.4,10.24,2.99159693970247
2018,"SY",652,"Syria",4.14461538461538,4.32,16,3.75036022402579
2019,"SY",652,"Syria",3.52,3.36,11.68,3.25197014191729
2015,"TN",616,"Tunisia",6.88153846153846,5.64,24,5.37050163232499
2016,"TN",616,"Tunisia",6.95076923076923,6.72,20.88,4.76930456810513
2017,"TN",616,"Tunisia",6.58867924528302,6.24,18.72,4.29752255900279
2018,"TN",616,"Tunisia",6.78461538461538,5.52,18,4.45947788271512
2019,"TN",616,"Tunisia",7.55538461538462,7.2,22.56,5.75460342973208
2015,"TR",640,"Turkey",0.0996153846153846,0.085,0.265,0.0897264150771347
2016,"TR",640,"Turkey",0.0927884615384615,0.085,0.5,0.0932549397395228
2017,"TR",640,"Turkey",0.0800943396226415,0.085,0.24,0.0716863532101804
2018,"TR",640,"Turkey",0.0783653846153846,0.08,0.405,0.0917836392029613
2019,"TR",640,"Turkey",0.0698076923076923,0.04,0.33,0.0876432247331701
2015,"US",2,"United States",0.0671153846153846,0,0.305,0.0801368079846385
2016,"US",2,"United States",0.0874038461538462,0.08,0.315,0.0778730136788531
2017,"US",2,"United States",0.0706603773584906,0.07,0.5,0.0967900073108763
2018,"US",2,"United States",0.0673076923076923,0.07,0.365,0.0746787993805677
2019,"US",2,"United States",0.04625,0,0.275,0.0585852403951444
2015,"YE",679,"Yemen",8.55461538461538,7.26,27.72,7.2254608270266
2016,"YE",679,"Yemen",10.7376923076923,8.58,30.03,7.49002123491967
2017,"YE",679,"Yemen",8.55509433962264,7.92,21.12,6.51082076317262
2018,"YE",679,"Yemen",13.5871153846154,11.055,33,8.93494183716291
2019,"YE",679,"Yemen",10.4140384615385,9.9,29.04,7.27422531677951
